,Method_Name,MR_ADD,MR_MUL,MR_PER,MR_INC,MR_EXC,MR_INV,VC_1,VC_2,VC_3,VC_4,VC_5,VC_6,VC_7,VC_8,VC_9,VC_10,VC_11,VC_12,VC_13,VC_14,VC_15,VC_16,VC_17,VC_18,VC_19,VC_20,VC_21,VC_22,VC_23,VC_24,VC_25,VC_26,VC_27,VC_28,VC_29,VC_30,VC_31,VC_32,VC_33,VC_34,VC_35,VC_36,VC_37,VC_38,VC_39,VC_40,VC_41,VC_42,VC_43,VC_44,VC_45,VC_46,VC_47,VC_48,VC_49,VC_50,VC_51,VC_52,VC_53,VC_54,VC_55,VC_56,VC_57,VC_58,VC_59,VC_60,VC_61,VC_62,VC_63,VC_64,VC_65,VC_66,VC_67,VC_68,VC_69,VC_70,VC_71,VC_72,VC_73,VC_74,VC_75,VC_76,VC_77,VC_78,VC_79,VC_80,VC_81,VC_82,VC_83,VC_84,VC_85,VC_86,VC_87,VC_88,VC_89,VC_90,VC_91,VC_92,VC_93,VC_94,VC_95,VC_96,VC_97,VC_98,VC_99,VC_100
49,partition,0,0,0,0,0,0,0.609851,0.6035611,1.2053517,0.22159092,-0.8606114,-1.192296,-0.9575942,-0.77692354,-0.4375536,0.45474684,-0.65425056,-1.1471602,0.35581672,-0.20289963,-1.0972896,1.5513123,-0.9766126,2.0384984,-0.7734325,1.4424524,3.715843,-0.5840014,-0.49385613,-0.97924775,0.08927991,-1.0841609,0.13920738,0.0075540673,-0.7131484,-0.70210135,-0.41308346,-0.7624859,-0.1861028,0.009313973,-0.50506085,-0.60572684,1.2282646,-0.057344053,-1.0260756,-0.681386,-0.80371064,-0.56157935,-0.5992074,3.0550263,0.93948376,1.3004735,-0.24047965,-0.090885155,-0.44430572,0.08532601,2.3829954,2.048933,0.13259062,-0.09512775,-0.89595675,-1.248564,-1.1394107,0.51751673,-0.4470527,0.6585345,-0.15062682,-0.34593785,0.2609523,-0.4047267,-0.5671676,-0.8234557,-1.0056932,-0.81198484,-0.5145556,-0.68415886,1.496929,-0.9125781,-0.6360315,0.5955218,1.2652155,-0.25094184,-0.0072165485,-0.58097506,-0.34748283,0.92821616,0.86807877,-0.3989631,-0.565468,-0.81939965,-0.9504387,-0.9208209,-0.5469704,0.34564015,-0.40552536,1.2302804,-1.1247709,1.2550566,0.17412643,1.0067512,0.6218815,-0.42962742,-0.103799105,0.8705336,0.21072541,-0.8977459
50,skew,1,1,1,0,0,0,1.2603873,1.7702147,0.71955234,0.34006625,-0.7660994,-1.1678121,-1.4329449,-0.91637844,-0.58484626,1.3920519,-0.852583,-1.1453973,-0.10290334,-0.15195557,-1.1762317,0.6792172,-1.0294172,2.65638,-0.81251997,1.4892448,3.0420618,-0.64317966,-0.54311293,-1.010424,1.3654906,-1.2771429,0.663746,-0.20780541,-0.7925476,-0.9238443,0.5386211,-0.06818826,-0.25527585,-0.41264063,-0.57028806,-0.578189,1.428525,-0.53594977,-1.1291134,-0.7121918,-0.7225749,-0.587399,-0.51684123,2.9909654,1.0788871,1.3302528,-0.23632826,1.0290147,-0.7348418,0.53955746,1.9157397,2.0634842,-0.065068774,-0.27906844,-0.9029419,-1.2264951,-1.0936112,0.7670166,-0.5472337,0.56853884,-0.04738836,-0.31201223,0.4948312,-0.6220607,-0.41877553,-0.9588185,-1.0107254,-0.9069112,-0.5088289,-0.69595605,0.9883112,-1.0807227,-0.54638183,0.8901893,0.8613381,-0.5724879,0.2989932,-0.38060927,-0.56516004,1.1459259,1.1047817,-0.40117973,-0.5216386,-0.8490794,-1.0442663,-1.0651171,-0.47701558,0.99802214,0.00418806,1.9063752,-1.1709813,1.3925773,0.4195275,1.0398037,0.75004137,-0.44557208,-0.01616799,1.0421084,-0.009398522,-0.90838736
51,dist,0,1,0,1,1,1,0.8211697,0.6879504,1.0485251,0.4767684,-0.82287073,-1.2129858,-0.9609775,-0.8273164,-0.45063123,1.1668663,-0.7887672,-0.99139106,0.040948477,-0.15325266,-0.94844955,1.2813158,-1.027623,2.0769773,-0.84748316,1.3396337,2.823762,-0.5844132,-0.42112705,-0.9411238,0.76636577,-0.9244256,0.44065857,0.07049009,-0.8560794,-0.78184485,-0.2190745,-0.87383413,-0.255307,-0.08090859,-0.62905854,-0.42642355,1.7269942,-0.6289347,-0.96289116,-0.593474,-0.65553254,-0.5449065,-0.51331025,2.572394,0.40277025,1.0903907,-0.20128779,0.21446696,-0.51908195,0.8168749,1.2609726,1.3232588,0.12304791,-0.29024038,-0.77296126,-1.1862136,-1.1126368,0.5743429,-0.41803274,0.50987333,-0.20480876,-0.28360474,0.21117048,-0.5996098,-0.42117056,-0.8051554,-0.94978225,-0.8312305,-0.45363462,-0.6002809,1.3307956,-0.9201671,-0.5561877,0.30222932,0.984351,-0.32236266,0.12179406,-0.60146934,-0.543653,0.9330782,1.1120995,-0.365941,-0.5776505,-0.6907587,-0.9135016,-0.8266963,-0.45688128,0.494513,0.2141745,1.3570917,-1.0478861,1.2364488,0.6145662,0.7613993,0.44962844,-0.46446759,-0.039770298,0.94690436,-0.10961717,-0.90324706
52,weightedMean,1,1,0,0,0,1,1.311873,0.8948628,0.88502276,0.61846024,-0.77871776,-1.2355534,-1.1051486,-0.86761296,-0.54714555,1.4685099,-0.7643177,-1.0376167,0.034491185,-0.2773719,-1.0275229,1.0184926,-1.0232568,2.4566998,-0.8523895,1.428275,2.8604684,-0.6237538,-0.5130347,-0.98842496,1.2331886,-1.0999854,0.68573695,-0.06306346,-0.8219403,-0.85057753,0.22059345,-0.36843735,-0.20803484,-0.27381432,-0.7248849,-0.4786542,1.7745863,-0.44548917,-1.0495992,-0.61490923,-0.73592097,-0.50510395,-0.5400585,2.8039849,0.8639001,1.2013146,-0.10617733,0.6932249,-0.5350173,0.6570956,1.5500906,1.6571953,0.16125451,-0.115342185,-0.89774674,-1.2315991,-1.1110284,1.0397655,-0.46345702,0.7346903,-0.18193708,-0.31870523,0.33104208,-0.520298,-0.34524947,-0.9046718,-1.0248594,-0.81218886,-0.47162873,-0.61467046,1.279981,-1.0575494,-0.589284,0.46004704,0.8406045,-0.15541388,0.11317511,-0.4106037,-0.75671804,0.802464,0.9935048,-0.42110285,-0.5714145,-0.7599004,-1.0364459,-0.94118357,-0.45432326,0.6335115,0.08581571,1.6146636,-1.1428932,1.1643391,0.5575223,1.2061254,0.4015556,-0.44397777,-0.08183606,1.1808088,-0.032782376,-0.873787
53,add_values,1,1,1,1,1,1,0.91427386,1.0960047,1.0746659,0.7370055,-0.85151124,-1.3529872,-1.1841731,-0.8974552,-0.55321604,1.4728469,-0.87635475,-1.0395963,0.16972062,-0.12161897,-1.0750844,0.91900843,-1.1042402,2.6253145,-0.8639748,1.6326922,2.816308,-0.6114714,-0.3199247,-1.0500549,1.0854584,-1.0132188,0.7679529,-0.15414909,-0.8774407,-0.9055983,-0.2718108,-0.82013214,-0.29210162,-0.21565232,-0.6467962,-0.414371,2.2293706,-0.67405915,-1.1370921,-0.6999676,-0.685302,-0.56749624,-0.5355201,2.801823,0.48779643,1.2879848,-0.21289997,0.35096356,-0.59847057,1.215644,1.863699,1.5422068,0.3222887,-0.23152857,-0.8795432,-1.2746326,-1.1768873,1.0410624,-0.49648154,0.77168036,-0.2087288,-0.21856336,0.06379857,-0.574731,-0.38785088,-0.8311852,-1.0918491,-0.9862244,-0.4663784,-0.6983688,1.0836968,-1.0730492,-0.60206026,0.21965626,0.81541604,-0.45831928,0.18531497,-0.62545097,-0.547275,0.9827595,1.255526,-0.4451223,-0.5659627,-0.71064866,-0.9066975,-0.92567796,-0.4870998,0.64164394,0.613279,1.7427623,-1.0826288,1.2127236,0.54810387,0.53820485,0.42030084,-0.5048976,0.07947411,1.0852516,-0.24305081,-0.96147734
54,ebeSubtract,0,0,0,0,0,0,0.82224816,0.90053356,1.2375787,0.14630072,-0.80518204,-1.1052088,-0.84099144,-0.8340172,-0.3594842,0.7128014,-0.6069601,-1.0097317,0.05778608,-0.08162272,-0.920511,1.7202413,-1.0081922,1.56583,-0.8748958,1.448008,2.9938858,-0.54968286,-0.7539323,-0.923456,0.3537713,-0.93622583,0.4672244,0.3065351,-0.80967003,-0.6708451,-0.23945889,-0.97941035,-0.18794434,0.03667606,-0.5494541,-0.49357414,1.173798,-0.45563832,-0.8220612,-0.4220274,-0.63952786,-0.5977331,-0.49293017,2.866362,0.5809547,1.1306931,-0.25833565,0.20225158,-0.332546,0.097042345,1.2519671,1.6497906,0.12886715,-0.40741882,-0.7034674,-1.144584,-1.1551952,0.4646428,-0.41800207,0.5756689,-0.28738272,-0.26670566,0.3901928,-0.6765121,-0.39810005,-0.8496321,-0.8633422,-0.6340595,-0.46885857,-0.48529118,1.6559927,-0.7678564,-0.48212993,0.5078137,1.2165186,-0.17043646,-0.21760604,-0.56419814,-0.41123906,1.2173545,0.7806936,-0.22765781,-0.5864767,-0.8157113,-0.923266,-0.84110045,-0.42449322,0.32621682,-0.3866206,1.5399313,-1.1195925,1.3284721,0.66124207,1.0759321,0.54927266,-0.3861424,-0.15176022,1.1206677,0.20616616,-0.8901714
55,check_eq_tolerance,0,0,0,0,0,0,0.8897474,1.0558498,0.9713758,0.12537432,-0.82763815,-1.1851779,-0.86303174,-0.9097325,-0.30776697,0.9828273,-0.6036756,-1.0553756,0.07566684,-0.13190126,-0.84448206,1.7595576,-1.0594448,1.7810382,-0.89149964,1.8057121,3.0186613,-0.6687333,-0.73525894,-1.0222759,0.65530145,-0.9138061,0.5289707,0.5464835,-0.83241427,-0.79879344,-0.27493173,-0.89140594,-0.10672504,-0.17898299,-0.5642618,-0.5041644,1.4085591,-0.30787426,-0.8623134,-0.56296206,-0.6922117,-0.52532655,-0.51839924,2.5103757,0.7590314,1.1069915,-0.08785662,0.2653857,-0.17389295,0.24304424,1.3829883,1.7884305,0.09145383,-0.48815367,-0.11367108,-0.8605323,-1.1538743,0.71515006,-0.2855922,0.4501704,-0.31993598,-0.1545103,0.5100916,-0.69080454,-0.45661688,-0.9426822,-0.9570739,-0.6581001,-0.42156923,-0.5169352,1.7556628,-0.8365032,-0.47493437,0.6573236,1.3870239,0.08017115,-0.21979627,-0.59784883,-0.4036281,1.3403869,0.773367,-0.023001216,-0.54015684,-0.7780763,-0.8951303,-0.9156688,-0.42181674,0.31174684,-0.17722923,1.5550421,-1.1463912,1.2432897,0.7338836,1.0871636,0.6585207,-0.37336385,-0.1226142,1.189852,0.11113042,-0.8508876
56,find_max,1,1,1,1,1,1,0.89024544,1.388526,1.3676546,0.34429336,-0.86116153,-1.1879277,-0.9880033,-0.857116,-0.37868157,0.9097439,-0.73307604,-1.0291691,0.24235485,-0.093296774,-0.9661604,1.6565713,-1.0672792,1.8816453,-0.8842773,1.8713634,2.9856522,-0.5775003,-0.74636364,-0.9779402,0.5646415,-0.9785164,0.5946084,0.09052261,-0.82990384,-0.77609414,-0.4231763,-0.9665104,-0.16478555,0.035297807,-0.46265015,-0.43382367,1.4747186,-0.4475923,-0.95885193,-0.5357013,-0.66477966,-0.60411483,-0.51546395,3.1778264,0.71504277,1.289298,-0.30300072,0.18631983,-0.37667814,0.2641185,1.6135465,1.8466861,0.41136894,-0.33838165,-0.7638348,-1.2184861,-1.2431505,0.7467425,-0.44106758,0.8443555,-0.33193424,-0.18830259,0.26232356,-0.59355474,-0.40465787,-0.90364033,-0.96102566,-0.59436214,-0.45020148,-0.54546577,1.4363399,-0.799925,-0.50745964,0.61610585,1.4843248,-0.42064333,-0.31369352,-0.70326024,-0.24401113,1.2798595,0.66050225,-0.18671757,-0.57701457,-0.829191,-0.799951,-0.9026854,-0.44720668,0.39336154,-0.21469437,1.7362221,-1.1463082,1.3885391,0.46724483,0.543742,0.70712054,-0.3829537,-0.043579657,1.3673276,-0.09896141,-0.9638613
57,min,1,1,1,0,0,1,1.2507172,0.81249106,1.1130416,0.59851164,-0.8342114,-1.1829294,-0.9287632,-0.84873915,-0.3637838,0.9770579,-0.6760276,-0.9983441,0.21019593,-0.24234547,-0.92839664,1.467727,-1.0331211,2.0714006,-0.8389012,1.8119242,2.7183447,-0.5996537,-0.67341375,-0.9700568,0.7071383,-0.97294104,0.46949667,0.01706868,-0.7981603,-0.7803014,-0.24008241,-0.8118839,-0.04756019,-0.09193787,-0.56037265,-0.41458175,1.7832364,-0.25237128,-0.9153517,-0.49879462,-0.7406645,-0.6291821,-0.5509031,2.7541156,0.79488283,1.3123089,-0.09198244,0.08484143,-0.3386227,0.21482116,1.5331864,1.9886168,0.40141082,-0.24595599,-0.8093053,-1.2249624,-1.1812233,0.87949383,-0.33886948,0.75256443,-0.35095704,-0.24424899,0.41870615,-0.5157923,-0.37807065,-0.92860484,-0.9963445,-0.60292715,-0.44122782,-0.57715476,1.2740889,-0.8622701,-0.5598184,0.71817917,1.3147614,-0.08192181,-0.34992686,-0.53976375,-0.47607127,0.86894125,0.63214,-0.24733444,-0.5417795,-0.77809167,-0.855726,-0.912001,-0.4628321,0.2826939,-0.260707,1.863859,-1.1151288,1.2729529,0.4589335,1.0824146,0.39726746,-0.39288706,-0.0772748,1.4820309,0.037624583,-0.8665173
58,insertion_sort,1,1,1,0,0,1,1.0169055,0.85419244,1.3417646,0.48035273,-0.85726726,-1.1935803,-0.9897269,-0.8466072,-0.39020878,0.8488373,-0.63687676,-1.0396333,0.33145165,-0.173091,-1.0167389,1.6794637,-1.0150902,2.1459904,-0.80066925,1.6897545,3.1790726,-0.5667818,-0.40865698,-0.9686072,0.4027383,-1.0676569,0.39757693,-0.01791164,-0.7039242,-0.74511033,-0.33067864,-0.8393281,-0.12805061,-0.023513034,-0.5219356,-0.5330022,1.5174404,-0.25345108,-0.9699556,-0.6095188,-0.7532811,-0.59849983,-0.5666579,3.084156,0.7082471,1.4752507,-0.24274024,0.06892798,-0.5514876,0.24443021,1.9501146,1.7100024,0.3153607,-0.20154598,-0.82185555,-1.2613336,-1.1703982,0.7642961,-0.40388948,0.82135034,-0.1715953,-0.1694614,0.472362,-0.50350195,-0.4506149,-0.874024,-0.97001964,-0.68959033,-0.4901849,-0.655731,1.5166504,-0.82104075,-0.56359434,0.62704307,1.359476,-0.33738536,0.14532083,-0.62744457,-0.3646131,1.0861609,0.910038,-0.27562454,-0.5698814,-0.8475068,-0.9228649,-0.9551245,-0.50732374,0.43648353,-0.51140904,1.992634,-1.1394858,1.367433,0.27893203,1.0263375,0.5507819,-0.39836976,-0.1252793,1.2502434,0.24871585,-0.95871496
59,equals,0,0,0,0,0,0,0.81872106,1.0647146,1.061801,0.16839632,-0.83619773,-1.1716816,-0.83679205,-0.9175219,-0.30155638,0.8419665,-0.6070523,-1.0550145,0.13722189,-0.13989429,-0.84378016,1.8683233,-1.0571659,1.589715,-0.8947256,1.7220552,3.124128,-0.6437197,-0.7476395,-1.0129871,0.63011265,-0.8640864,0.497345,0.5218229,-0.8421313,-0.7798142,-0.36872613,-1.0294374,-0.094861865,-0.15403421,-0.48884806,-0.48837572,1.3254459,-0.31089303,-0.8632172,-0.5983839,-0.69753045,-0.5150752,-0.51729435,2.5169528,0.6185671,1.1282206,-0.18893638,0.25185883,-0.12742592,0.19482824,1.3064739,1.6010319,0.14850163,-0.5054123,-0.042453375,-0.83908886,-1.1523575,0.59442514,-0.31887925,0.48289043,-0.31325242,-0.13056009,0.44409785,-0.7201548,-0.4657121,-0.9166859,-0.9265628,-0.6350192,-0.4241481,-0.5333876,1.8659244,-0.7638394,-0.45615444,0.5740023,1.3945123,-0.10120817,-0.25779778,-0.70435536,-0.24692807,1.4952762,0.82556164,0.0021479279,-0.5735956,-0.7899343,-0.83627594,-0.9092612,-0.42114997,0.19705008,-0.1720689,1.5431315,-1.1208134,1.2016032,0.5839178,1.0237796,0.7267282,-0.36192384,-0.10745668,1.1725302,0.20594801,-0.85939825
60,pooledMean,1,1,1,0,0,1,1.6668351,1.9626536,0.8403154,0.23020335,-0.80104333,-1.136755,-1.3651063,-0.9350685,-0.56138176,1.3581902,-0.8053687,-1.1479704,-0.033895995,-0.102634266,-1.1319287,0.9232091,-0.893862,2.6437056,-0.83865744,1.5493659,2.9545822,-0.67811406,-0.77631354,-1.015258,1.5378277,-1.304832,0.8589661,0.01923471,-0.8085238,-0.9114557,0.6231559,-0.08805763,-0.16864379,-0.41110831,-0.4565919,-0.53891015,1.3226804,-0.45165676,-1.0391515,-0.62562096,-0.68616414,-0.5717959,-0.48229575,3.309872,0.89097166,1.663065,-0.27080306,1.1823242,-0.69022566,0.10737087,2.1883395,1.9985509,0.027099902,-0.2752585,-0.8700518,-1.234432,-1.1142534,0.8815526,-0.5361061,0.618128,-0.19907697,-0.28972164,0.63567626,-0.691915,-0.39302856,-0.9859802,-0.96400183,-0.71152735,-0.4979039,-0.5839557,1.1231744,-0.98085314,-0.5150488,1.0531621,1.1047994,-0.48283094,-0.050466318,-0.42425144,-0.45056748,1.4645734,0.7351566,-0.23514554,-0.50420886,-0.92035246,-1.0372834,-1.0774627,-0.4425611,0.6848017,-0.42304444,2.0599701,-1.233383,1.5072254,0.4864745,1.278573,0.903541,-0.36063316,-0.013910641,1.3807632,0.0958171,-0.94276476
61,dec_array,1,1,0,0,0,1,1.6799995,1.2540256,1.0065658,0.48485386,-0.8651571,-1.2873751,-1.2259426,-1.0325619,-0.551858,1.1406053,-0.7649765,-0.9775769,0.15321234,-0.12156964,-1.1044421,1.1730902,-1.0125395,2.8011901,-0.93931085,1.6186254,3.2895176,-0.66128504,-0.79868203,-1.0833926,0.69168764,-1.137913,0.88927627,0.12304355,-0.8822591,-0.82498646,-0.09576564,-0.96094626,-0.045668762,-0.30313548,-0.38119304,-0.46500963,2.0775168,-0.4997505,-0.9592358,-0.44350943,-0.7176877,-0.7150102,-0.5288101,3.4497435,0.22359352,2.433678,-0.3299103,0.46410164,-0.60908276,0.19095722,3.192203,1.574515,0.08803064,-0.49457783,-0.897089,-1.2926558,-1.2595927,1.3395883,-0.52392316,0.6172688,-0.35390285,0.08166484,0.459563,-0.82435125,-0.4060489,-1.0032606,-1.0911083,-0.8254769,-0.49891168,-0.61576164,1.4207594,-0.92783064,-0.52000076,0.6271531,1.163832,-0.16432655,-0.5339323,-0.47579548,-0.39063242,1.4126986,0.33699372,-0.23505996,-0.50864065,-0.92931986,-0.9763718,-1.0310563,-0.51975304,0.23821348,-0.10705393,2.4701307,-1.2462401,1.0789007,0.59292465,1.8117502,0.32924914,-0.33640924,0.065461054,1.2273443,0.50558984,-1.0354747
62,sum_Power_Deviat,0,0,0,0,0,0,0.99264383,0.810773,0.7170772,0.54426384,-0.78017163,-1.2487512,-1.0591798,-0.90757686,-0.5000769,1.3280429,-0.802435,-0.9851374,0.09020054,-0.16873938,-1.0135745,0.7271508,-1.0344596,2.3131723,-0.82277703,1.6780485,2.3945796,-0.6373573,-0.3117978,-1.0376974,0.84859943,-0.9318759,0.54493624,0.072501265,-0.8652683,-0.8054387,-0.11366503,-0.8315261,-0.15997985,-0.31903338,-0.6339878,-0.47061208,2.0920775,-0.6386249,-0.9586445,-0.63473684,-0.67880046,-0.6483226,-0.52003783,2.2050197,0.87192845,1.4231006,-0.2157688,0.3630921,-0.5619524,0.89364636,1.7439122,1.9481066,0.13420442,-0.32523492,-0.81756794,-1.1540339,-1.0906247,0.75095934,-0.49662572,0.5796768,-0.15002084,-0.2902765,0.2709289,-0.54947907,-0.4113671,-0.8431049,-1.0254023,-0.9060093,-0.46332663,-0.68008435,1.0798239,-0.9860977,-0.56148034,0.80076253,0.8779748,-0.16959031,0.26586014,-0.47577572,-0.5085555,0.8428193,1.3153857,-0.40332556,-0.51880467,-0.67898095,-0.8094308,-0.84741646,-0.47789514,0.7296997,0.28414294,1.6420984,-0.9981486,1.0344633,0.7564526,1.0484324,0.18898739,-0.4563284,-0.02359801,0.9890111,0.2230909,-0.8727557
63,geometric_mean,1,1,1,0,0,1,0.7343984,1.3663332,0.63580716,0.2200211,-0.7315518,-1.0933625,-1.1406361,-0.850788,-0.39435148,0.98193544,-0.749812,-1.0016075,-0.027792085,-0.13360043,-0.98225355,0.7195147,-0.9436548,2.34212,-0.7445471,1.4161949,2.3608546,-0.66984403,-0.5155519,-0.93620217,1.0633724,-1.1228223,0.6473594,-0.062141918,-0.7818374,-0.827856,0.065462485,-0.2682934,-0.18694189,-0.115744814,-0.52792203,-0.47770113,1.5052687,-0.44591016,-0.9637531,-0.29404855,-0.6551241,-0.63715136,-0.50208855,2.7505658,0.5818685,1.2296262,-0.31844687,0.71339166,-0.63694847,0.27360135,1.8058234,1.5699288,-0.05749599,-0.44391692,-0.79719245,-1.1472598,-1.0266564,0.7355687,-0.48823604,0.33357614,-0.055900764,-0.24430458,0.17999677,-0.663049,-0.4029531,-0.85203916,-0.9249786,-0.7892643,-0.48791942,-0.4872634,0.6722976,-0.9117501,-0.5706931,0.70309234,0.9605673,-0.3339917,0.040569495,-0.40624067,-0.48292834,1.0973355,0.92518055,-0.2820217,-0.41839397,-0.67348164,-0.85358125,-0.8968591,-0.47309107,0.33485103,-0.39225602,1.5056987,-1.0433456,1.1375793,0.5216432,0.7193877,0.68878394,-0.3891742,-0.052210037,0.932309,-0.20334072,-0.83364874
64,sum,1,1,1,1,1,1,0.77805185,0.8986449,0.9619447,0.7555518,-0.8278489,-1.3242012,-1.1541106,-0.8819748,-0.5588146,1.4446759,-0.8813517,-0.9973659,0.10383116,-0.13881907,-1.0313925,0.7904925,-1.0853386,2.4832277,-0.83288527,1.4199554,2.712637,-0.6080823,-0.20303598,-1.012172,1.0930991,-0.9628681,0.6739676,-0.18485177,-0.8736868,-0.89768803,-0.2696865,-0.80605775,-0.35673162,-0.2442624,-0.67338437,-0.41001377,2.1122167,-0.70530415,-1.1179543,-0.7068278,-0.6706275,-0.5808743,-0.53758717,2.4416625,0.34985805,1.0406055,-0.20761994,0.29338148,-0.63018566,1.3321604,1.5559195,1.3307022,0.22298892,-0.27107263,-0.84158957,-1.2354364,-1.1083188,0.93835497,-0.48019773,0.61608124,-0.16563593,-0.24365342,0.044788994,-0.5576041,-0.39045325,-0.78210855,-1.0459691,-1.0284216,-0.45485073,-0.71752065,0.9337285,-1.0647019,-0.59832877,0.11942836,0.63698524,-0.4702755,0.34001887,-0.6220182,-0.5845787,0.86831284,1.4204471,-0.48180246,-0.5549508,-0.64221114,-0.8782431,-0.8802396,-0.48414496,0.6524912,0.7743237,1.53917,-1.0210465,1.1217153,0.5474932,0.4455248,0.34016216,-0.53001106,0.06342754,0.90714514,-0.25578418,-0.9356726
65,sequential_search,0,0,0,1,1,0,0.76954955,1.3270631,0.9363243,0.22366431,-0.78608614,-1.1285976,-0.96570617,-0.8497162,-0.38524392,0.9968216,-0.6912803,-0.95339847,0.16396016,-0.08320729,-0.90324813,1.0551411,-1.0076714,2.2390254,-0.8147421,1.7514746,2.4219172,-0.63889414,-0.61742043,-0.9687585,0.67397517,-0.8795263,0.7270396,0.11790277,-0.8131222,-0.7931972,-0.3056259,-0.91840774,-0.1816331,-0.245493,-0.49465463,-0.40640265,1.7796323,-0.37976938,-0.8586508,-0.5091467,-0.6229202,-0.6188686,-0.5245467,2.5802283,0.2355102,1.2482951,-0.27764776,0.37756696,-0.25753006,0.40766975,1.7101462,1.5521716,0.2276294,-0.4694937,-0.7369095,-1.1540302,-1.0646331,0.72538006,-0.4509769,0.539066,-0.2836925,-0.14573517,0.2155973,-0.6966828,-0.34277543,-0.84915286,-0.9001352,-0.6895845,-0.45558846,-0.50555086,1.0819542,-0.79920423,-0.49323395,0.4794657,0.9763521,-0.26569527,-0.15913972,-0.62234,-0.37114727,1.1988621,0.8064147,-0.14823824,-0.4780979,-0.748583,-0.75882226,-0.8638232,-0.43749854,0.21284851,-0.06760797,1.700539,-1.0729977,1.1166402,0.69976676,0.54476744,0.42299715,-0.3481272,-0.035027668,1.0576056,-0.020157184,-0.84576774
66,ebeMultiply,1,1,0,0,0,1,0.89834166,0.8699992,1.2123634,0.11424159,-0.8016326,-1.0989298,-0.8884279,-0.85793245,-0.39692172,0.7647438,-0.612492,-1.014207,0.016155573,-0.08473588,-0.92950606,1.6906613,-0.9999753,1.6388661,-0.88323534,1.4008936,3.1473088,-0.54244435,-0.7632366,-0.927016,0.31718123,-0.9615365,0.43491602,0.2839107,-0.8004327,-0.6651035,-0.14105447,-0.9869648,-0.21809094,0.006135855,-0.536563,-0.5114882,1.1263591,-0.45099354,-0.80889076,-0.45489508,-0.65047365,-0.611243,-0.49129,2.7998552,0.55315185,1.2072816,-0.28627953,0.17702872,-0.37255952,0.08136599,1.3625879,1.6118028,0.06668453,-0.4211612,-0.7000438,-1.1482261,-1.1671039,0.4119558,-0.4524548,0.53748435,-0.28651,-0.2746542,0.49013576,-0.70783937,-0.40466344,-0.8617176,-0.85833234,-0.6489978,-0.47204897,-0.5010228,1.7203258,-0.76874536,-0.46022728,0.4715706,1.1866243,-0.17238364,-0.23336238,-0.5033276,-0.41830635,1.2038108,0.742451,-0.22824444,-0.58604133,-0.8452223,-0.95641094,-0.8639674,-0.43281826,0.4036974,-0.3972731,1.6471292,-1.133568,1.285642,0.6731935,1.3005549,0.49764135,-0.37862036,-0.14726824,1.0747461,0.3787777,-0.91740316
67,elemtWise_not_eq,0,0,0,0,0,0,0.69977117,0.8291628,1.4088082,0.11269643,-0.856122,-1.1389754,-0.8625492,-0.8369186,-0.3532807,0.6455878,-0.6539629,-1.0537935,0.121718325,-0.12615278,-0.885242,2.0832462,-1.0517278,1.5677824,-0.9342391,1.2375807,3.3905408,-0.5628079,-0.7911891,-0.92548585,0.4299331,-0.9828583,0.49896106,0.4309182,-0.83975446,-0.71375966,-0.37715802,-1.0046523,-0.22378244,0.06977195,-0.5773003,-0.5044179,1.1823186,-0.42556363,-0.8658979,-0.5722463,-0.663857,-0.4912064,-0.50719917,3.087773,0.24927036,1.0785521,-0.21353985,0.16419612,-0.38683644,0.10958294,1.1920673,1.2617663,0.15056676,-0.36626977,-0.37977433,-1.0490005,-1.1813792,0.59596616,-0.3726954,0.64871746,-0.29057455,-0.2342488,0.35693663,-0.654955,-0.4465197,-0.86866325,-0.8949234,-0.6403881,-0.46039712,-0.5069264,1.9074209,-0.80331916,-0.49157664,0.21555908,1.3882579,-0.25592786,-0.3995721,-0.65461236,-0.47270238,1.212312,0.4435854,-0.1457449,-0.60860425,-0.84941536,-1.0024222,-0.89057225,-0.45356256,0.123014845,-0.32140616,1.3368574,-1.1750011,1.3349578,0.51844424,1.0449871,0.7881986,-0.4038559,-0.12216462,1.0331612,0.15654011,-0.95703644
