,dot_name,MR_ADD,MR_MUL,MR_PER,MR_INC,MR_EXC,MR_INV,FM_54,FM_47,FM_58,FM_68,FM_97,FM_45,FM_79,FM_8,FM_52,FM_92,FM_41,FM_29,FM_14,FM_89,FM_96,FM_34,FM_10,FM_62,FM_64,FM_61,FM_65,FM_80,FM_50,FM_27,FM_74,FM_17,FM_35,FM_93,FM_22,FM_46,FM_96,FM_5,FM_72,FM_9,FM_70,FM_13,FM_43,FM_12,FM_19,FM_76,FM_36,FM_81,FM_60,FM_63,FM_31,FM_73,FM_30,FM_75,FM_16,FM_55,FM_1,FM_44,FM_18,FM_56,FM_51,FM_67,FM_85,FM_26,FM_94,FM_2,FM_33,FM_21,FM_15,FM_48,FM_66,FM_57,FM_39,FM_69,FM_42,FM_25,FM_90,FM_6,FM_53,FM_88,FM_82,FM_32,FM_37,FM_3,FM_11,FM_23,FM_83,FM_4,FM_78,FM_59,FM_84,FM_24,FM_28,FM_86,FM_49,FM_38,FM_40,FM_20,FM_87,FM_77,FM_7,FM_71,FM_91,
47,find_magnitude,1,1,1,1,1,1,0.142857142857143,1,0.111111111111111,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.125,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.125,0.125,0.125,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.333333333333333,0.111111111111111,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.125,0.111111111111111,0.111111111111111,0.125,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.142857142857143,0.125,0.222222222222222,0.125,0.111111111111111,0.0994152046783626,0.111111111111111,0.125,0.111111111111111,0.125,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.142857142857143,0.125,0.125,0.125,0.125,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.222222222222222,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.125,0.125,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.125,0.111111111111111,0.125,0.111111111111111,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/find_magnitude
48,find_max,1,1,1,1,1,1,0.142857142857143,0.111111111111111,0.1,0.111111111111111,0.1,0.111111111111111,0.2,0.1,0.1,0.1,0.2,0.111111111111111,0.1,0.125,0.111111111111111,0.1,0.111111111111111,0.1,0.125,0.375,0.125,0.111111111111111,0.1,0.111111111111111,0.2,0.1,0.1,0.1,0.111111111111111,0.111111111111111,0.2,0.111111111111111,0.111111111111111,0.1,0.1,0.111111111111111,0.2,0.111111111111111,0.1,0.125,0.3,0.1,0.125,0.111111111111111,0.2,0.1,0.2,0.1,0.1,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.4,0.0894736842105263,0.1,0.125,0.1,0.125,0.2,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.2,0.1,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.111111111111111,0.2,0.1,0.1,0.1,0.375,0.125,0.2,0.1,0.1,0.1,0.1,0.125,0.1,0.125,0.1,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/find_max
49,find_max2,1,1,0,1,1,1,0.142857142857143,0.111111111111111,0.1,0.111111111111111,0.1,0.111111111111111,0.2,0.1,0.1,0.1,0.2,0.111111111111111,0.1,0.125,0.111111111111111,0.1,0.111111111111111,0.1,0.125,0.125,0.125,0.111111111111111,0.1,0.111111111111111,0.2,0.1,0.1,0.1,0.111111111111111,0.111111111111111,0.2,0.111111111111111,0.111111111111111,0.1,0.1,0.111111111111111,0.2,0.111111111111111,0.1,0.125,0.1,0.1,0.125,0.111111111111111,0.2,0.1,0.2,0.1,0.1,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.2,0.0894736842105263,0.1,0.125,0.1,0.125,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.2,0.1,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.111111111111111,0.2,0.1,0.1,0.1,0.125,0.125,1,0.1,0.1,0.1,0.1,0.125,0.1,0.125,0.1,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/find_max2
50,find_median,1,1,1,0,0,1,0.142857142857143,0.111111111111111,0.0666666666666667,0.111111111111111,0.0625,0.111111111111111,0.1,0.0909090909090909,0.05,0.0588235294117647,0.1,0.111111111111111,0.0909090909090909,0.125,0.111111111111111,0.0909090909090909,0.111111111111111,0.0909090909090909,0.125,0.125,0.125,0.111111111111111,1.00000000000001,0.111111111111111,0.1,0.076923076923077,0.0909090909090909,0.0625,0.111111111111111,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.076923076923077,0.0588235294117647,0.111111111111111,0.1,0.111111111111111,0.0833333333333333,0.125,0.0909090909090909,0.0666666666666667,0.125,0.111111111111111,0.1,0.0714285714285714,0.1,0.0454545454545455,0.05,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.1,0.0526315789473684,0.0666666666666667,0.125,0.0909090909090909,0.125,0.1,0.0666666666666667,0.0909090909090909,0.1,0.0909090909090909,0.0833333333333333,0.0909090909090909,0.076923076923077,0.0454545454545455,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.1,0.0909090909090909,0.111111111111111,0.0714285714285714,0.111111111111111,0.111111111111111,0.111111111111111,0.1,0.0833333333333333,0.0666666666666667,0.076923076923077,0.125,0.125,0.1,0.076923076923077,0.0833333333333333,0.0666666666666667,0.0714285714285714,0.125,0.0666666666666667,0.125,0.0666666666666667,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/find_median
51,find_min,1,1,1,0,0,1,0.142857142857143,0.111111111111111,0.1,0.111111111111111,0.1,0.111111111111111,0.2,0.1,0.1,0.1,0.2,0.111111111111111,0.1,0.125,0.111111111111111,0.1,0.111111111111111,0.1,0.125,0.375,0.125,0.111111111111111,0.1,0.111111111111111,0.2,0.1,0.1,0.1,0.111111111111111,0.111111111111111,0.2,0.111111111111111,0.111111111111111,0.1,0.1,0.111111111111111,0.2,0.111111111111111,0.1,0.125,0.3,0.1,0.125,0.111111111111111,0.2,0.1,0.2,0.1,0.1,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,1,0.0894736842105263,0.1,0.125,0.1,0.125,0.2,0.1,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.2,0.1,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.111111111111111,0.2,0.1,0.1,0.1,0.375,0.125,0.2,0.1,0.1,0.1,0.1,0.125,0.1,0.125,0.1,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/find_min
52,g_Test,0,1,0,1,1,1,0.142857142857143,0.111111111111111,0.0666666666666667,0.111111111111111,0.0625,0.111111111111111,0.1,0.0909090909090909,0.99999999999999,0.0588235294117647,0.1,0.111111111111111,0.0909090909090909,0.125,0.111111111111111,0.0909090909090909,0.111111111111111,0.0909090909090909,0.125,0.125,0.125,0.111111111111111,0.05,0.111111111111111,0.1,0.0769230769230769,0.0909090909090909,0.0625,0.111111111111111,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.0769230769230769,0.0588235294117647,0.111111111111111,0.1,0.111111111111111,0.0833333333333333,0.125,0.0909090909090909,0.0666666666666667,0.125,0.111111111111111,0.1,0.0714285714285714,0.1,0.05,0.1,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.1,0.0526315789473684,0.0666666666666667,0.125,0.0909090909090909,0.125,0.1,0.0666666666666667,0.0909090909090909,0.1,0.0909090909090909,0.0833333333333333,0.0909090909090909,0.0769230769230769,0.05,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.1,0.0909090909090909,0.111111111111111,0.0714285714285714,0.111111111111111,0.111111111111111,0.111111111111111,0.1,0.0833333333333333,0.0666666666666667,0.0769230769230769,0.125,0.125,0.1,0.0769230769230769,0.0833333333333333,0.0666666666666667,0.0714285714285714,0.125,0.0666666666666667,0.125,0.0666666666666667,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/g
53,geometric_mean,1,1,1,0,0,1,0.142857142857143,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.142857142857143,0.25,0.125,0.25,0.125,0.111842105263158,0.125,0.25,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.142857142857143,0.25,0.25,1,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.25,0.125,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/geometric_mean
54,get_array_value,1,1,0,1,1,1,1,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.12781954887218,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/get_array_value
55,hamming_dist,0,0,0,1,1,1,0.142857142857143,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.444444444444444,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.125,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.125,0.125,0.375,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.333333333333334,0.111111111111111,0.111111111111111,0.666666666666667,0.222222222222222,0.111111111111111,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.125,0.111111111111111,0.111111111111111,0.125,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,1,0.142857142857143,0.125,0.222222222222222,0.125,0.111111111111111,0.0994152046783626,0.111111111111111,0.125,0.111111111111111,0.125,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.142857142857143,0.125,0.125,0.125,0.125,0.222222222222222,0.111111111111111,0.111111111111111,0.444444444444444,0.111111111111111,0.666666666666667,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.125,0.125,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.125,0.111111111111111,0.125,0.111111111111111,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/hamming_dist
56,harmonicMean,1,1,1,0,0,1,0.142857142857143,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.142857142857143,0.25,0.125,1,0.125,0.111842105263158,0.125,0.25,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.142857142857143,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.25,0.125,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/harmonicMean
57,insertion_sort,1,1,1,0,0,1,0.142857142857143,0.111111111111111,0.0833333333333333,0.111111111111111,0.0833333333333333,0.111111111111111,0.1,0.0909090909090909,0.0833333333333333,0.0833333333333333,0.1,0.111111111111111,0.0909090909090909,0.125,0.111111111111111,0.0909090909090909,0.111111111111111,0.0909090909090909,0.125,0.125,0.125,0.111111111111111,0.0833333333333333,0.111111111111111,0.1,0.0833333333333333,0.0909090909090909,0.0833333333333333,0.111111111111111,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.0833333333333333,0.0833333333333333,0.111111111111111,0.1,0.111111111111111,0.166666666666667,0.125,0.0909090909090909,0.0833333333333333,0.125,0.111111111111111,0.1,0.0833333333333333,0.1,0.0833333333333334,0.0833333333333333,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.1,0.0745614035087719,0.0833333333333333,0.125,0.0909090909090909,0.125,0.1,0.0833333333333333,0.0909090909090909,0.1,0.0909090909090909,0.999999999999997,0.0909090909090909,0.0833333333333333,0.0833333333333333,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.1,0.0909090909090909,0.111111111111111,0.0833333333333333,0.111111111111111,0.111111111111111,0.111111111111111,0.1,0.166666666666667,0.0833333333333333,0.0833333333333333,0.125,0.125,0.1,0.0833333333333333,0.166666666666667,0.0833333333333333,0.0833333333333333,0.125,0.0833333333333333,0.125,0.0833333333333333,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/insertion_sort
58,kurtosis,1,1,1,0,0,0,0.142857142857143,0.111111111111111,1,0.111111111111111,0.0666666666666667,0.111111111111111,0.1,0.0909090909090909,0.0666666666666667,0.0666666666666667,0.1,0.111111111111111,0.0909090909090909,0.125,0.111111111111111,0.0909090909090909,0.111111111111111,0.0909090909090909,0.125,0.125,0.125,0.111111111111111,0.0666666666666667,0.111111111111111,0.1,0.0769230769230769,0.0909090909090909,0.0666666666666667,0.111111111111111,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.0769230769230769,0.0666666666666667,0.111111111111111,0.1,0.111111111111111,0.0833333333333333,0.125,0.0909090909090909,0.133333333333333,0.125,0.111111111111111,0.1,0.0714285714285714,0.1,0.0666666666666667,0.0666666666666667,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.1,0.0596491228070175,0.266666666666667,0.125,0.0909090909090909,0.125,0.1,0.133333333333333,0.0909090909090909,0.1,0.0909090909090909,0.0833333333333333,0.0909090909090909,0.0769230769230769,0.0666666666666667,0.142857142857143,0.25,0.125,0.125,0.125,0.111111111111111,0.1,0.0909090909090909,0.111111111111111,0.0714285714285714,0.111111111111111,0.111111111111111,0.111111111111111,0.1,0.0833333333333333,0.133333333333333,0.0769230769230769,0.125,0.125,0.1,0.0769230769230769,0.0833333333333333,0.133333333333333,0.142857142857143,0.125,0.133333333333333,0.125,0.133333333333333,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/kurtosis
59,lag,0,1,0,0,0,0,0.142857142857143,0.111111111111111,0.0833333333333333,0.111111111111111,0.0833333333333333,0.111111111111111,0.1,0.0909090909090909,0.0833333333333333,0.0833333333333333,0.1,0.111111111111111,0.0909090909090909,0.125,0.111111111111111,0.0909090909090909,0.111111111111111,0.0909090909090909,0.125,0.125,0.125,0.111111111111111,0.0833333333333333,0.111111111111111,0.1,0.0833333333333333,0.0909090909090909,0.0833333333333333,0.111111111111111,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.0833333333333333,0.0833333333333333,0.111111111111111,0.1,0.111111111111111,0.166666666666667,0.125,0.0909090909090909,0.0833333333333333,0.125,0.111111111111111,0.1,0.0833333333333333,0.1,0.0833333333333334,0.0833333333333333,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.1,0.0745614035087719,0.0833333333333333,0.125,0.0909090909090909,0.125,0.1,0.0833333333333333,0.0909090909090909,0.1,0.0909090909090909,0.166666666666667,0.0909090909090909,0.0833333333333333,0.0833333333333333,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.1,0.0909090909090909,0.111111111111111,0.0833333333333333,0.111111111111111,0.111111111111111,0.111111111111111,0.1,0.999999999999997,0.0833333333333333,0.0833333333333333,0.125,0.125,0.1,0.0833333333333333,0.166666666666667,0.0833333333333333,0.0833333333333333,0.125,0.0833333333333333,0.125,0.0833333333333333,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/lag1
60,manhattanDist,0,1,0,1,1,1,0.142857142857143,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,1,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.142857142857143,0.25,0.125,0.25,0.125,0.111842105263158,0.125,0.25,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.142857142857143,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.25,0.125,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/manhattanDistance
61,manhattan_dist,0,1,0,1,1,1,0.142857142857143,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.125,0.25,1,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.375,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.142857142857143,0.25,0.125,0.25,0.375,0.111842105263158,0.125,0.5,0.125,0.25,0.125,0.125,0.125,0.375,0.125,0.125,0.125,0.125,0.125,0.142857142857143,0.25,0.25,0.25,0.375,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.5,0.25,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.25,0.125,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/manhattan_dist
62,max,1,1,1,1,1,1,0.142857142857143,0.111111111111111,0.0909090909090909,0.111111111111111,0.0909090909090909,0.111111111111111,0.1,0.181818181818182,0.0909090909090909,0.0909090909090909,0.1,0.111111111111111,0.181818181818182,0.125,0.111111111111111,0.181818181818182,0.111111111111111,0.999999999999998,0.125,0.125,0.125,0.111111111111111,0.0909090909090909,0.111111111111111,0.1,0.0909090909090909,0.181818181818182,0.0909090909090909,0.111111111111111,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.0909090909090909,0.0909090909090909,0.111111111111111,0.1,0.111111111111111,0.0909090909090909,0.125,0.181818181818182,0.0909090909090909,0.125,0.222222222222222,0.1,0.0909090909090909,0.1,0.090909090909091,0.0909090909090909,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.1,0.0813397129186603,0.0909090909090909,0.125,0.181818181818182,0.125,0.1,0.0909090909090909,0.181818181818182,0.1,0.454545454545454,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.1,0.181818181818182,0.111111111111111,0.0909090909090909,0.111111111111111,0.111111111111111,0.111111111111111,0.2,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.125,0.125,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.125,0.0909090909090909,0.125,0.0909090909090909,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/max
63,meanDeviation,1,0,1,0,0,0,0.142857142857143,0.222222222222222,0.111111111111111,0.222222222222222,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.125,0.222222222222222,0.111111111111111,0.222222222222222,0.222222222222222,0.125,0.125,0.125,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.222222222222222,0.111111111111111,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.125,0.111111111111111,0.111111111111111,0.125,1,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.142857142857143,0.125,0.222222222222222,0.125,0.111111111111111,0.0994152046783626,0.111111111111111,0.125,0.222222222222222,0.125,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.142857142857143,0.125,0.125,0.125,0.125,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.125,0.125,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.125,0.111111111111111,0.125,0.111111111111111,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/meanDeviation
64,mean_Diff,0,0,0,0,0,0,0.142857142857143,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.125,1,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.142857142857143,0.25,0.125,0.25,0.125,0.111842105263158,0.125,0.25,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.142857142857143,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.25,0.125,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/meanDifference
65,mean_abs_error,0,1,0,0,0,1,0.142857142857143,0.125,0.125,0.125,0.125,0.375,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.125,0.25,0.25,1,0.125,0.125,0.125,0.125,0.375,0.125,0.125,0.375,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.375,0.142857142857143,0.25,0.125,0.25,0.125,0.111842105263158,0.125,0.25,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.142857142857143,0.25,0.25,0.25,0.375,0.125,0.125,0.125,0.375,0.125,0.375,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.25,0.125,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/mean_absolute_error
66,min,1,1,1,0,0,1,0.142857142857143,0.111111111111111,0.0909090909090909,0.111111111111111,0.0909090909090909,0.111111111111111,0.1,0.181818181818182,0.0909090909090909,0.0909090909090909,0.1,0.111111111111111,0.181818181818182,0.125,0.111111111111111,0.181818181818182,0.111111111111111,0.454545454545454,0.125,0.125,0.125,0.111111111111111,0.0909090909090909,0.111111111111111,0.1,0.0909090909090909,0.181818181818182,0.0909090909090909,0.111111111111111,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.0909090909090909,0.0909090909090909,0.111111111111111,0.1,0.111111111111111,0.0909090909090909,0.125,0.181818181818182,0.0909090909090909,0.125,0.222222222222222,0.1,0.0909090909090909,0.1,0.090909090909091,0.0909090909090909,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.1,0.0813397129186603,0.0909090909090909,0.125,0.181818181818182,0.125,0.1,0.0909090909090909,0.181818181818182,0.1,0.999999999999998,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.1,0.181818181818182,0.111111111111111,0.0909090909090909,0.111111111111111,0.111111111111111,0.111111111111111,0.2,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.125,0.125,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.125,0.0909090909090909,0.125,0.0909090909090909,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/min
