,Method_Name,MR_ADD,MR_MUL,MR_PER,MR_INC,MR_EXC,MR_INV,VC_1,VC_2,VC_3,VC_4,VC_5,VC_6,VC_7,VC_8,VC_9,VC_10,VC_11,VC_12,VC_13,VC_14,VC_15,VC_16,VC_17,VC_18,VC_19,VC_20,VC_21,VC_22,VC_23,VC_24,VC_25,VC_26,VC_27,VC_28,VC_29,VC_30,VC_31,VC_32,VC_33,VC_34,VC_35,VC_36,VC_37,VC_38,VC_39,VC_40,VC_41,VC_42,VC_43,VC_44,VC_45,VC_46,VC_47,VC_48,VC_49,VC_50,VC_51,VC_52,VC_53,VC_54,VC_55,VC_56,VC_57,VC_58,VC_59,VC_60,VC_61,VC_62,VC_63,VC_64,VC_65,VC_66,VC_67,VC_68,VC_69,VC_70,VC_71,VC_72,VC_73,VC_74,VC_75,VC_76,VC_77,VC_78,VC_79,VC_80,VC_81,VC_82,VC_83,VC_84,VC_85,VC_86,VC_87,VC_88,VC_89,VC_90,VC_91,VC_92,VC_93,VC_94,VC_95,VC_96,VC_97,VC_98,VC_99,VC_100
49,find_max,1,1,1,1,1,1,0.88207436,1.5401685,1.5038706,0.25881466,-0.75827724,-0.9216255,-0.9779808,-0.41020393,-0.44285488,-0.20584781,-0.6236561,-0.6125443,0.6258013,-0.10742778,-0.85432315,1.4069154,-0.73193157,1.0314013,-0.4122594,1.0527302,3.2094781,-0.4286768,-1.1262608,-0.7236789,0.120819286,-0.7712688,-0.36291295,-0.14646895,-0.44700056,-0.7937489,-0.15069172,-0.72698534,0.030346455,0.3390065,-0.12401336,-0.47430035,0.15699346,-0.029101364,-1.0806451,-0.7543356,-0.56130487,-0.40603665,-0.3897231,2.5518172,1.2991335,1.441779,-0.65473896,0.46563303,-0.34404504,0.18404688,2.9197469,1.6066654,0.9673609,-0.19317752,-0.72100943,-1.0138179,-1.0464456,0.21740398,-0.43182477,0.74862176,-0.21700594,0.6294942,-0.000015622936,-0.5865757,-0.34659955,-0.5745522,-0.8891916,-0.38543552,-0.4565324,-0.6672917,0.636514,-0.85593635,-0.4273557,0.70748943,1.2733947,-0.60955507,-0.19461949,-0.6181657,-0.20378992,1.0602,0.35133573,-0.37231314,-0.5632256,-0.80302185,-0.4197505,-0.9524014,-0.41786894,0.77437955,0.31091896,1.0022017,-0.74724984,0.93137807,0.015222828,0.7708044,1.5563526,-0.43672425,0.44768804,1.6684397,-0.2920193,-0.8422824
50,find_max2,1,1,0,1,1,1,1.3816148,1.0207939,1.3372062,-0.09538906,-0.8088975,-0.706221,-0.869835,-0.21746898,-0.4315896,-0.21007732,-0.5834965,-0.8041443,0.5488441,-0.16073263,-0.786274,1.745184,0.05075072,1.3055358,-0.42952716,0.72204787,2.9864419,-0.44999775,-1.1935881,-0.68190503,0.8803642,-0.75324196,-0.3344644,0.32367674,-0.46440628,-0.7019089,0.30516726,-0.63464767,0.09618832,0.41791925,-0.14584395,-0.42969948,0.048929334,0.3143839,-1.0112126,-0.8272327,-0.506842,-0.29760435,-0.35376567,2.5036943,0.9992319,2.2909029,-0.6420656,0.22687542,-0.30330408,0.18039608,3.1714337,1.309547,0.5254097,-0.0821414,-0.7090455,-1.0018119,-1.0756934,0.042591386,-0.4073413,0.5122414,-0.24040785,0.18393168,0.12446718,-0.717571,-0.37234405,-0.5305268,-0.88991016,-0.40222916,-0.45771655,-0.6208508,0.8158628,-0.86201537,-0.41383567,0.9936117,1.2677329,-0.6037729,-0.40633452,-0.6277342,-0.32419887,0.681805,0.057785537,-0.33859196,-0.6069218,-0.8993998,-0.65413195,-0.8830767,-0.44935477,0.6233035,-0.1003757,0.5498324,-0.7155845,0.9343825,0.17897996,1.7042528,1.3367974,-0.34493357,0.23929268,1.6887982,0.15536152,-0.69505936
51,find_median,1,1,1,0,0,1,0.9393817,1.5478399,1.0631739,-0.090448156,-0.677077,-0.7400136,-1.1403012,-0.21135738,-0.48833925,0.0015230457,-0.6296177,-1.0293995,0.49549472,-0.18770304,-0.9057113,1.1656711,-0.44161257,1.6851345,-0.38065374,0.7653451,2.8951454,-0.54108685,-1.1262313,-0.7088736,1.1949347,-1.0323344,0.0392863,0.15829241,-0.42065352,-0.89347607,0.68869084,0.44576493,0.03527264,0.10899892,-0.30486032,-0.44368842,0.16451707,0.18018246,-1.1734054,-0.7944255,-0.54598576,-0.3150582,-0.4076212,3.411988,1.1717775,1.375879,-0.5815322,1.1326051,-0.41217196,0.25079373,2.7010417,1.4970508,0.5345437,-0.03994862,-0.8714786,-1.0272874,-0.89031893,0.47485292,-0.47152635,0.70325047,-0.07225866,-0.10784154,-0.058367558,-0.6261036,-0.34037805,-0.6274593,-0.96066636,-0.4904933,-0.49372968,-0.6008413,0.5612707,-1.0280886,-0.49199283,0.78604394,1.1163048,-0.6371371,-0.33795428,-0.49028248,-0.43871537,0.7022763,0.042508613,-0.46656802,-0.5411109,-0.889794,-0.8986806,-1.0271208,-0.4404408,0.6453116,-0.17174847,0.65288126,-0.8071048,0.97148615,0.21731532,1.0918843,1.5764017,-0.44805986,0.26240182,1.6169963,-0.39656046,-0.5954615
52,find_min,1,1,1,0,0,1,0.90671414,1.4581724,1.4316238,0.35427034,-0.77587396,-0.9523248,-1.0510906,-0.4266875,-0.46193558,-0.23643239,-0.6327239,-0.6480144,0.630628,-0.118124954,-0.90827745,1.254889,-0.7484889,1.0612267,-0.39742824,1.019419,3.169583,-0.42103842,-1.107665,-0.75455,0.10790877,-0.8345504,-0.36267763,-0.19132389,-0.44045758,-0.8260439,-0.14819503,-0.7173404,0.1122756,0.2667328,-0.078152105,-0.47433788,0.30557233,-0.046537537,-1.0722288,-0.77784556,-0.5822385,-0.46374235,-0.39632997,2.4384754,1.2394263,1.5599016,-0.67265266,0.41867274,-0.38163006,0.17219424,3.1105764,1.6877439,0.9821352,-0.1938429,-0.73606753,-1.033666,-1.0952638,0.23607977,-0.44970915,0.74249816,-0.24717157,0.5882655,0.0041315695,-0.603705,-0.34949228,-0.5971736,-0.9559564,-0.44532913,-0.46536836,-0.7241832,0.5765449,-0.89663273,-0.44881302,0.6828584,1.2144351,-0.6052403,-0.34713057,-0.5984033,-0.1864129,0.96924484,0.21099655,-0.42197606,-0.5361433,-0.8050689,-0.44814825,-0.9899193,-0.4542802,0.73384404,0.3128528,1.188912,-0.73735243,0.92934716,-0.025919626,0.95261157,1.5362669,-0.47501653,0.5710448,1.70948,-0.300309,-0.855913
53,g_Test,0,1,0,1,1,1,1.1304625,1.2274015,0.8284906,-0.24209502,-0.72810346,-1.0674524,-1.3431547,-0.6047652,-0.6094374,0.35539678,-0.7068158,-0.8839799,0.38234177,-0.15531735,-0.78647923,0.8563908,-0.62519115,1.6163913,-0.4107455,0.5577672,3.6196992,-0.58424354,-1.0551839,-0.7864028,1.2616458,-1.0563376,-0.28937605,0.37689766,-0.4811397,-0.96849024,0.71166396,0.3955125,-0.19902931,-0.13566281,-0.34402335,-0.54324406,0.14973952,-0.10845606,-1.241498,-0.92974764,-0.6268853,-0.27180162,-0.37850106,2.3553305,1.2234375,1.1515058,-0.49999577,0.55356175,-0.7521633,0.7959085,2.6595843,1.3483932,0.2340962,-0.20425192,-0.26986384,-0.86445564,-0.994382,0.1436499,-0.39574996,0.27230498,-0.13992113,-0.10846608,0.22179317,-0.68662554,-0.35903504,-0.6583279,-0.8929471,-0.67881423,-0.37324417,-0.7325095,0.7604824,-1.1426631,-0.39843327,0.64100647,0.9339743,-0.41456226,-0.0013673678,-0.24780382,-0.4964421,0.7832404,0.5440429,-0.44171968,-0.50853175,-0.8079745,-0.96099406,-1.0266922,-0.4218578,1.1009276,0.09257652,0.8050365,-0.8198776,0.8154269,0.19142409,1.5771493,1.4608464,-0.4804383,0.57108456,1.292789,-0.30922687,-0.86502486
54,geometric_mean,1,1,1,0,0,1,0.7771404,1.5561926,0.7138614,-0.054805644,-0.54242533,-0.8346532,-1.1948992,-0.32142377,-0.49374786,0.0662172,-0.6731809,-0.66625404,0.24811564,-0.1455969,-0.90560657,0.54911196,-0.58912206,1.64529,-0.25603732,0.7884411,2.7988856,-0.55692387,-0.98421323,-0.7300387,0.8908221,-0.9747609,-0.2296403,-0.027547812,-0.40917608,-0.88220876,0.3662606,0.15423888,0.08255189,0.103431955,-0.2737353,-0.5342648,0.24510156,-0.033706747,-1.1180698,-0.5545824,-0.5935114,-0.4086622,-0.38098314,2.424615,1.3857583,1.568037,-0.6562473,1.303717,-0.59213996,0.2561672,3.2063658,1.4973323,0.32502067,-0.27390248,-0.8335451,-0.9647715,-0.7213561,0.24228421,-0.48321858,0.26302636,0.15504561,0.44658655,-0.06710133,-0.65186256,-0.36541453,-0.6159832,-0.93287385,-0.64252794,-0.5086258,-0.64303565,0.27075633,-1.0514183,-0.5110776,0.89467764,0.86081743,-0.33073342,0.29440996,-0.24404578,-0.47655794,0.99675554,0.5542744,-0.46982676,-0.42815453,-0.678487,-0.6356726,-0.9654984,-0.4372944,0.82002145,0.019036822,0.79824555,-0.70772314,0.86313796,0.16707343,1.1547157,1.6878091,-0.44738,0.54605955,1.2323033,-0.43439773,-0.68076813
55,get_array_value,1,1,0,1,1,1,0.71799517,1.594308,0.48278004,-0.01616831,-0.6762085,-0.45888346,-0.89724547,-0.10438449,-0.34144107,-0.100472376,-0.55333716,-0.54361403,0.5765176,-0.22005811,-0.79396707,0.8933165,-0.6697171,1.3015708,-0.4164817,1.0637532,2.901931,-0.5340875,-1.0934211,-0.7862046,0.97319233,-0.6471412,-0.3251776,0.6999718,-0.50364417,-0.8317516,0.14984043,-0.45087892,0.40961656,-0.14433709,-0.14756258,-0.49673134,0.46593025,0.34639966,-0.9603876,-0.85448474,-0.5588278,-0.31329742,-0.42552882,1.4160504,0.9435456,1.8576891,-0.22416648,1.0310268,0.13006335,0.33504513,3.112782,1.7533234,0.26776662,-0.14170906,-0.72021866,-0.9954293,-0.7588116,0.11633705,-0.17034782,0.28549725,-0.16129567,0.7953941,0.08422782,-0.86006504,-0.3774946,-0.6639102,-0.93663734,-0.4934748,-0.4329944,-0.6378394,0.6239693,-0.9403378,-0.43664232,1.2070082,0.99284846,-0.13857901,-0.15239523,-0.5749977,-0.26540926,0.93623465,0.16433805,-0.4264679,-0.464634,-0.68973756,-0.3544471,-0.8920242,-0.42773613,0.374995,0.6868549,0.49573922,-0.73923683,0.918149,0.5706442,1.0973595,1.7392642,-0.3691857,0.52984786,1.2196898,0.005782594,-0.20693608
56,hamming_dist,0,0,0,1,1,1,0.6923744,1.3804829,1.6724459,0.15094514,-0.793043,-0.92352337,-0.9254414,-0.40309218,-0.47111067,-0.2943434,-0.5725667,-0.666079,0.6211117,-0.009907521,-0.9128325,1.3506002,-0.74793994,1.3364158,-0.44360018,0.8671807,3.3329253,-0.46331614,-1.181405,-0.7309104,0.039341588,-0.80560565,-0.29279122,-0.03887606,-0.45956436,-0.8042147,-0.17035718,-0.7548412,-0.040580533,0.29190686,-0.23926479,-0.52624744,0.11179467,0.023805302,-1.0886183,-0.772838,-0.5421702,-0.4080659,-0.3658885,2.7798214,0.8743117,1.5365591,-0.6724987,0.50693285,-0.38759312,0.1378336,3.3806038,1.392462,0.905865,-0.24885474,-0.72755426,-1.0682256,-1.00211,0.17569679,-0.4531171,0.6056894,-0.2173611,0.5982389,0.0481591,-0.70335895,-0.37713417,-0.49003097,-0.8638967,-0.48413706,-0.4931867,-0.63870656,0.6844907,-0.91919243,-0.46398267,0.43880066,1.0383992,-0.5195244,-0.12447207,-0.60773015,-0.4040619,1.250991,0.36873683,-0.3795108,-0.5267713,-0.82754254,-0.5429918,-1.0002372,-0.41878217,0.53272504,0.26608297,1.0458443,-0.79230064,1.0654299,0.06397417,0.8903195,1.5650539,-0.46101218,0.32812685,1.4222589,-0.22635202,-0.90288556
57,harmonicMean,1,1,1,0,0,1,0.85081834,2.1981485,0.73563546,-0.06757748,-0.6210366,-0.8496476,-1.4214101,-0.3680606,-0.6306125,0.062983856,-0.7782229,-0.7953581,0.09153856,-0.15708691,-1.1035991,0.50865406,-0.7201281,1.7251321,-0.35485157,0.4615428,3.21758,-0.5482798,-1.1134253,-0.7352224,1.2143403,-1.1879053,-0.06032554,-0.09996545,-0.4568835,-1.0034771,0.7185253,0.5653514,-0.045518253,-0.17731284,-0.24464607,-0.66623104,0.091818325,-0.047243696,-1.26797,-0.86711526,-0.64326423,-0.34842864,-0.402551,3.0749698,1.5869933,1.3107775,-0.6261298,1.8256217,-0.63368344,0.0709753,3.1701038,1.5501413,0.1957416,-0.1108328,-0.93100244,-1.0312653,-0.76281744,0.27108377,-0.54876214,0.41480592,0.21530667,0.4483878,-0.16623683,-0.5924978,-0.37033024,-0.71300185,-0.95366985,-0.7226835,-0.530908,-0.7402269,0.35458595,-1.1945864,-0.5501831,0.95874786,0.59635305,-0.53917927,0.29465663,-0.31792462,-0.48820955,1.2512554,0.5285107,-0.55424005,-0.48832506,-0.8017486,-0.7343346,-1.1347964,-0.41565967,0.90113777,0.13313988,0.78540546,-0.8280436,1.0515119,0.056002185,0.8380275,1.9844959,-0.50744766,0.58041865,1.0759841,-0.67016464,-0.7225856
58,insertion_sort,1,1,1,0,0,1,0.8032294,0.7275456,1.5878042,0.24960433,-0.8056325,-0.90126765,-0.85853827,-0.2981755,-0.39943627,-0.17418264,-0.51764375,-0.7438567,0.6975831,-0.18816254,-0.84351665,1.7349758,-0.65986013,1.2110925,-0.27217364,0.93578714,3.1517246,-0.42369235,-0.6942604,-0.69147277,0.14222574,-0.83334327,-0.4040006,-0.10965753,-0.2953553,-0.7714021,-0.17491797,-0.5964614,0.09861311,0.39709038,-0.27552274,-0.54269505,0.3170394,0.11474404,-1.0889432,-0.7759474,-0.62451476,-0.34804836,-0.45866925,2.7218678,1.2619067,1.470373,-0.55430984,0.17379355,-0.47388923,0.2589077,2.6080494,1.4785341,0.8675865,0.0024330467,-0.78282166,-1.0679443,-1.0133474,0.2689283,-0.3678929,0.7543813,-0.04505717,0.36088327,0.18324134,-0.36585698,-0.4024092,-0.52012086,-0.89966476,-0.4664054,-0.49503735,-0.77939934,0.82729506,-0.8469082,-0.5062277,0.8078637,1.2747306,-0.57181835,0.37753302,-0.65981597,-0.331336,0.73138314,0.6695882,-0.44495118,-0.57924503,-0.79047227,-0.6431591,-0.96167743,-0.47902715,0.72780377,-0.18803006,1.1129032,-0.7134982,1.0178376,-0.04537487,1.062435,1.3080266,-0.47652903,0.23860696,1.6468397,-0.1921602,-0.7650797
59,kurtosis,1,1,1,0,0,0,1.3709016,1.2870678,0.62114,-0.14281681,-0.58309966,-0.89528763,-1.381481,-0.41729707,-0.6158145,0.34019688,-0.72406036,-0.97684175,0.03005689,-0.19475584,-0.94683135,0.4367011,-0.54200226,1.813989,-0.2865742,0.49418017,2.8918498,-0.5139261,-0.8816125,-0.73818916,1.1154199,-1.0382866,-0.21160673,-0.19730178,-0.39339942,-0.93053657,0.80837405,0.21102248,-0.0040317774,-0.17673878,-0.33119226,-0.58988786,0.17453001,-0.040340934,-1.1749706,-0.87738854,-0.64497745,-0.32505763,-0.4065959,2.3653812,1.8376939,1.3701298,-0.540878,1.0166836,-0.68415034,0.473074,2.6842268,1.8014746,0.15024345,-0.10077715,-0.880943,-0.9772682,-0.7593072,0.21840748,-0.5020256,0.41118306,0.13107888,-0.1424418,0.24859041,-0.5157129,-0.35269427,-0.68955594,-0.9715995,-0.7441346,-0.49867567,-0.8016775,0.43473268,-1.1200436,-0.42852357,1.1776956,0.6094596,-0.46173844,0.4702897,-0.09809842,-0.54702127,0.52712154,0.7764016,-0.56996,-0.5318168,-0.8070006,-0.9201215,-1.0681416,-0.43515438,1.5156491,0.14193617,1.0769166,-0.70173997,0.8053761,0.111715384,1.6444222,1.0566542,-0.48385024,0.41920847,1.2265788,-0.1098759,-0.70469356
60,lag,0,1,0,0,0,0,1.642922,1.3225226,0.69606787,-0.27204168,-0.72448474,-0.77867806,-1.2636492,-0.36383322,-0.5978067,0.23627372,-0.67657566,-0.99750954,0.20690598,-0.1779756,-0.86485904,0.71528095,-0.3930271,1.891464,-0.26083884,0.7685547,2.730707,-0.55345076,-0.71329737,-0.7496042,1.2111901,-0.9711175,-0.17488748,-0.013119299,-0.40151918,-0.87447757,0.8927169,0.12030093,0.07847376,-0.19166772,-0.30742022,-0.49629486,0.26760072,0.04425436,-1.0984447,-0.837093,-0.5940148,-0.3061027,-0.38164204,2.6131887,1.3661258,1.6863685,-0.48261458,0.64575726,-0.5735063,0.25026378,2.817123,2.028407,0.28728747,-0.083756216,-0.8559472,-0.999991,-0.90302306,0.21464354,-0.4295004,0.34917736,0.037867688,-0.079769686,0.40131712,-0.5358863,-0.35552296,-0.6008303,-0.85165143,-0.64187217,-0.50917256,-0.6983499,0.5242022,-1.0395741,-0.400014,1.3718265,0.7260167,-0.42995173,0.58820605,-0.12511572,-0.5646213,0.56669444,0.7682025,-0.42858377,-0.50071824,-0.84510106,-0.9169441,-1.0391299,-0.42988753,1.1607951,-0.110691145,0.97376746,-0.7545848,1.096763,0.26638043,1.7766166,0.9926816,-0.41582757,0.23091024,1.4438963,-0.044082277,-0.64349276
61,manhattanDist,0,1,0,1,1,1,0.69763654,0.9998339,1.239306,0.22401503,-0.7073386,-1.0658283,-1.0151722,-0.39406338,-0.56275743,0.26495486,-0.7259406,-0.67797846,0.40790483,-0.15227106,-0.90382695,1.1070387,-0.72364706,1.5009007,-0.44397438,0.74098855,3.2097447,-0.44732374,-0.8718981,-0.74016154,0.4507,-0.7919198,-0.34671172,-0.14586985,-0.49425125,-0.8269669,-0.11109173,-0.6257195,-0.05673456,0.21139684,-0.38457114,-0.48085257,0.531415,-0.2773585,-1.1441592,-0.8709001,-0.5992171,-0.29366294,-0.38424426,2.282808,1.057218,1.4073278,-0.5420567,0.5948192,-0.533181,0.95166105,2.6383839,1.3731551,0.62808347,-0.13610564,-0.81249326,-1.0232347,-0.9233197,0.06773179,-0.43336707,0.4919032,-0.032008715,0.40388525,-0.018961955,-0.61230415,-0.36770064,-0.50741035,-0.9509943,-0.75262433,-0.48494792,-0.7601573,0.79725987,-1.0861608,-0.5209336,0.25027275,0.80066013,-0.34574208,0.3994431,-0.4663277,-0.5561438,0.80880266,0.8323801,-0.56447136,-0.58106947,-0.70954627,-0.6748919,-0.9059652,-0.42826122,0.9658118,0.83198565,0.6526199,-0.7194581,0.9657126,0.11195305,1.1092004,1.2852975,-0.549898,0.53350943,1.1997327,-0.33824673,-0.81581956
62,manhattanDist2,0,1,0,1,1,1,0.93475705,1.2560837,1.2882764,-0.10056422,-0.6978472,-1.0527676,-1.0403019,-0.51448613,-0.5097718,-0.028144496,-0.6538421,-0.58716244,0.5317915,-0.021364812,-0.81964505,1.387438,-0.6661361,1.1648697,-0.41664755,0.73321444,3.4989676,-0.457068,-1.1416892,-0.7588266,0.5188609,-0.8631379,-0.39659387,0.24523623,-0.5026228,-0.8164272,-0.0040758755,-0.45313725,-0.044623367,0.19614121,-0.28391144,-0.5421402,0.15999576,-0.22921811,-1.0955187,-0.6824795,-0.5800341,-0.27085406,-0.35474953,2.3860214,1.2690369,1.4427968,-0.56727195,0.63724595,-0.5640289,0.32973176,2.8385775,1.4884853,0.5674084,-0.15968661,-0.49867806,-0.95798165,-0.9479338,-0.0277475,-0.3708115,0.42642102,-0.14700754,0.5285055,0.06570199,-0.6607682,-0.34914955,-0.5570826,-0.8285662,-0.54812187,-0.42941836,-0.6530351,0.93292344,-0.98235923,-0.4350216,0.73061186,1.1112088,-0.35958582,0.05923824,-0.45869416,-0.4441307,1.1404415,0.58911777,-0.41741675,-0.5540854,-0.7829085,-0.66792876,-0.9160213,-0.3891308,0.8119624,0.09629965,0.88834834,-0.8031287,1.0091106,0.106889874,1.2854054,1.7068877,-0.45632178,0.6257798,1.554333,-0.30737838,-0.8993739
63,max,1,1,1,1,1,1,1.3088067,0.94877744,1.2269007,0.14415994,-0.75455683,-0.85972565,-0.87674314,-0.3386108,-0.43485916,0.053351164,-0.55557936,-0.60206205,0.5128331,-0.25024018,-0.72058105,1.3531184,-0.6628575,1.326843,-0.3744413,0.92669,3.0586572,-0.505433,-1.0656612,-0.69062895,0.49091858,-0.7371295,-0.40380332,-0.02618332,-0.4060115,-0.79441947,0.06878372,-0.53365076,0.06597439,0.20515367,-0.33586335,-0.45119837,0.24278837,0.19215085,-1.0426571,-0.7050555,-0.65216625,-0.3554322,-0.43743515,2.3639295,1.3836968,1.3304613,-0.38451457,0.35569793,-0.27642906,0.19740808,2.4735682,1.565622,0.8141786,-0.07152626,-0.7973815,-1.0119215,-0.9343885,0.36880186,-0.27856377,0.6022649,-0.22835101,0.43654332,0.16153544,-0.51016617,-0.2767937,-0.645233,-0.8763393,-0.37479812,-0.4384745,-0.6423458,0.6324248,-0.934975,-0.4510383,0.83127475,1.1227988,-0.077767454,-0.11041767,-0.33592126,-0.4909801,0.73061985,0.39260256,-0.3695537,-0.54821116,-0.75330514,-0.5981684,-0.92411774,-0.39042178,0.67216724,0.15998982,0.9305711,-0.76363826,0.95417386,0.24183303,1.3279865,1.13478,-0.4100935,0.25716245,1.7330447,-0.24353763,-0.676572
64,meanDeviation,1,0,1,0,0,0,1.1894861,1.187342,0.68866473,0.3095714,-0.63490206,-1.0701538,-1.1594462,-0.45855486,-0.6475794,0.49792954,-0.7163714,-0.694425,0.32223916,-0.2742265,-0.88159716,0.5289651,-0.68759966,2.0142286,-0.33083323,0.76988316,2.8066492,-0.5524264,-0.794279,-0.7545137,1.100791,-0.8905385,-0.222788,-0.23371847,-0.42254344,-0.9492026,0.41622743,0.14585035,-0.058565654,-0.20274206,-0.511533,-0.4722249,0.60991,-0.003490169,-1.1979089,-0.86734676,-0.67550457,-0.35037294,-0.42740843,2.2235873,1.3838272,1.2827226,-0.39028826,1.0412664,-0.6105013,0.95537746,2.730646,1.5073248,0.5079774,-0.083813556,-0.9172648,-1.046541,-0.8058735,0.4588831,-0.39883205,0.3844918,0.027100751,0.33317715,0.038857564,-0.55695903,-0.3152623,-0.6035509,-0.961629,-0.7683844,-0.46957052,-0.7806997,0.3964956,-1.2155379,-0.5568943,0.6119538,0.6711726,-0.15515465,0.5127331,-0.24391845,-0.7775932,0.69027835,0.86410034,-0.60227376,-0.49760035,-0.6801915,-0.7205168,-0.99063545,-0.41951746,1.1135713,0.83188796,0.7710003,-0.7238004,0.8078363,0.14582297,1.2699368,1.0984675,-0.51762986,0.46455905,1.3352282,-0.41019326,-0.7109564
65,mean_Diff,0,0,0,0,0,0,1.0756717,1.634122,1.2529172,-0.05941364,-0.70846266,-0.96491325,-1.0699693,-0.40017772,-0.5316446,0.020887481,-0.7057901,-0.73936,0.2813607,-0.13398555,-0.93378836,1.3783847,-0.69937855,1.3906443,-0.40859896,0.6639117,3.5261889,-0.48543513,-1.202996,-0.7081934,0.72990835,-1.0121803,-0.21329781,0.028864758,-0.49480703,-0.8801871,0.22713993,-0.13487874,0.062424384,0.20153242,-0.24869642,-0.5494385,0.15356414,-0.10935062,-1.0981965,-0.7687454,-0.61651146,-0.2461196,-0.36310738,3.1363616,1.0124894,1.50824,-0.58315575,1.2737699,-0.4924494,0.00023721997,2.7765682,1.3075258,0.47278252,-0.116203316,-0.82094514,-1.071915,-0.8952947,0.1286831,-0.41092283,0.46114933,-0.04633181,0.48665664,0.09069682,-0.6968514,-0.3941617,-0.65695304,-0.89281917,-0.52131724,-0.50786954,-0.63135177,0.9637465,-1.0225177,-0.4941816,0.6575632,1.0948786,-0.30662352,0.044580862,-0.432895,-0.46858132,1.2090057,0.28235665,-0.43564153,-0.557707,-0.83581525,-0.7578866,-1.0307826,-0.395053,0.61114,0.027663166,0.8142884,-0.8863792,1.2158351,0.07561377,1.2661855,1.8373585,-0.46048656,0.513488,1.4533764,-0.38074583,-0.8156618
66,mean_abs_error,0,1,0,0,0,1,0.7643056,1.3720022,0.9891006,0.17643778,-0.6477788,-1.0590843,-1.1465331,-0.42004964,-0.58670104,0.31026593,-0.7741561,-0.7778499,0.2756197,-0.16074339,-0.93889785,0.92800075,-0.7108106,1.7529236,-0.4177321,0.7047628,3.1726022,-0.49339586,-0.9055186,-0.73405415,0.7805601,-0.90703684,-0.21829519,-0.17553678,-0.4711694,-0.89329964,0.24093705,-0.109839976,-0.09853812,0.0883591,-0.3762551,-0.48117504,0.5224358,-0.21179059,-1.1864401,-0.8721914,-0.59972227,-0.31640497,-0.3866808,2.6820257,0.99493533,1.3051,-0.5428431,1.0832336,-0.5963865,0.8621907,2.6810472,1.3331037,0.43518293,-0.18677476,-0.86753017,-1.0419741,-0.83581704,0.14558959,-0.4622824,0.365888,0.03993442,0.29689056,-0.08285172,-0.67966735,-0.4163444,-0.5569845,-0.9510036,-0.77421093,-0.5003625,-0.7361358,0.6720897,-1.1325505,-0.5406022,0.26804355,0.7465181,-0.42236403,0.3674183,-0.41359988,-0.5734211,0.87720364,0.7005166,-0.56080794,-0.54477394,-0.7391133,-0.7450018,-0.9780213,-0.4277193,0.9348026,0.7012735,0.6079483,-0.7572536,0.96022534,0.10074398,1.0585119,1.4532887,-0.543014,0.54580563,1.1378031,-0.4390705,-0.7847684
67,min,1,1,1,0,0,1,1.3269556,0.8741554,1.1399944,0.2602289,-0.7773172,-0.89804125,-0.9598875,-0.35682526,-0.4538531,0.005475618,-0.5897113,-0.6432634,0.4768555,-0.25504,-0.78967226,1.211957,-0.68672025,1.3566842,-0.35558084,0.91094005,3.0446446,-0.49240917,-1.05492,-0.72749966,0.44987175,-0.8077187,-0.42096433,-0.08038727,-0.4009546,-0.8303312,0.062491603,-0.54021335,0.16595577,0.14232674,-0.28598508,-0.45428962,0.40565008,0.17253819,-1.0394841,-0.73771226,-0.6746812,-0.42189312,-0.44195816,2.266853,1.3338658,1.4835075,-0.41845798,0.31582522,-0.30879498,0.16062106,2.73186,1.6697979,0.7780083,-0.07603481,-0.8139822,-1.0409968,-0.9965092,0.34383008,-0.30588934,0.55336565,-0.25650764,0.41311437,0.15990755,-0.53813374,-0.32587293,-0.6693524,-0.9529644,-0.444711,-0.44927225,-0.7047632,0.5803531,-0.9771395,-0.4771802,0.797928,1.0665956,-0.09484934,-0.28132904,-0.33029696,-0.4637911,0.66313213,0.22706753,-0.42480642,-0.5220593,-0.75810003,-0.60739666,-0.9708326,-0.43288308,0.63700587,0.1788669,1.1117781,-0.7564222,0.9577904,0.18014361,1.514372,1.132913,-0.4544472,0.38600415,1.7525547,-0.25149822,-0.69747865
